id,artist,event,venue,city,event_time,public_start,presale_start,presale_end,url
1Av7ZbSGkDlrI5P,Optimist Club of Calgary Festive Showcase,Optimist Festive Showcase,Southern Alberta Jubilee Auditorium,Calgary,2025-12-04T02:30:00Z,2025-11-11T17:00:00Z,2025-10-03T16:00:00Z,2025-11-11T05:00:00Z,https://www.ticketmaster.ca/optimist-festive-showcase-calgary-alberta-12-03-2025/event/1100633EEB7A82E5
vv17bZbYGkmwaoHi,Christmas with the Celts,Christmas with the Celts,Hoyt Sherman Place,Des Moines,2025-12-04T01:30:00Z,2025-08-13T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-the-celts-des-moines-iowa-12-03-2025/event/0600630BB2251F2C
16d0ZbSepG7Y447,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-05T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-05T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-04-2025/event/3900633096C15544
vvG1bZbc2vX4aG,Lorie Line,Christmas with Lorie Line 2025,Hoyt Sherman Place,Des Moines,2025-12-05T01:00:00Z,2025-07-07T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-lorie-line-2025-des-moines-iowa-12-04-2025/event/060062D3C1F9524C
16d0ZbSepG7s44G,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-06T03:00:00Z,2025-09-25T21:55:35Z,2025-10-09T17:00:00Z,2025-12-06T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-05-2025/event/3900633096C5554C
vv17bZbYGkl5Hei1,Christmas with the Celts,Christmas with the Celts (Late Show),Madrid Theatre,Kansas City,2025-12-06T03:00:00Z,2025-08-13T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-the-celts-late-show-kansas-city-missouri-12-05-2025/event/0600630ACBF02B0A
vv17bZbYGklG-3Y6,Christmas with the Celts,Christmas with the Celts (Early Show),Madrid Theatre,Kansas City,2025-12-06T00:00:00Z,2025-08-13T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-the-celts-early-show-kansas-city-missouri-12-05-2025/event/0600630ACC852C07
vv1AeZkupGkdQLt1J,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-06T01:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-05T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-05-2025/event/02006356DA7E92A6
16d0ZbSepG7SA4f,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-07T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-07T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-06-2025/event/3900633096CC5554
16d0ZbSepG7w443,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-07T00:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-07T00:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-06-2025/event/3900633096C95552
vvG1bZbc6e76iq,Lorie Line,Christmas with Lorie Line,Ames Center,Burnsville,2025-12-06T21:00:00Z,2025-07-07T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-lorie-line-burnsville-minnesota-12-06-2025/event/060062D1C2107B1D
vvG1fZbRB53sWd,Purdue Christmas Show,Purdue Christmas Show,Elliott Hall of Music,West Lafayette,2025-12-06T17:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketmaster.com/purdue-christmas-show-west-lafayette-indiana-12-06-2025/event/050062FE8B4B1F43
vvG1fZbRBGK3dh,Purdue Christmas Show,Purdue Christmas Show,Elliott Hall of Music,West Lafayette,2025-12-06T21:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketmaster.com/purdue-christmas-show-west-lafayette-indiana-12-06-2025/event/050062FE8C4D20DB
16d0ZbSepG7SP49,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-07T21:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-07T21:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-07-2025/event/3900633096CE5557
16d0ZbSepG7VA4r,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-08T00:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-08T00:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-07-2025/event/3900633096D0555E
G5viZbgmkrSEk,Sounds of the Holidays,Sounds of the Holidays,Immersive Media Performing Arts Center,Gulfport,2025-12-07T20:00:00Z,2025-10-27T15:00:00Z,,,https://www.ticketmaster.com/sounds-of-the-holidays-gulfport-mississippi-12-07-2025/event/1B00635B867B39C6
vv1AeZkupGkdQO_1n,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-07T21:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-07T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-07-2025/event/02006356DA8192AA
vv1AeZkupGkdQOa1I,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-08T00:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-07T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-07-2025/event/02006356DA8092A8
vvG1fZbRBGnxks,Purdue Christmas Show,Purdue Christmas Show,Elliott Hall of Music,West Lafayette,2025-12-07T19:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketmaster.com/purdue-christmas-show-west-lafayette-indiana-12-07-2025/event/050062FE8CAA21B1
16d0ZbSepG7g44x,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-10T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-10T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-09-2025/event/3900633096D55562
16d0ZbSepG7gg40,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-11T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-11T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-10-2025/event/3900633096D75564
G5viZbYQl4diQ,Christmas with the Celts,Christmas with the Celts,The Walker Theatre,Chattanooga,2025-12-11T00:30:00Z,2025-08-15T14:00:00Z,2025-08-13T14:00:00Z,2025-08-15T02:00:00Z,https://www.ticketmaster.com/christmas-with-the-celts-chattanooga-tennessee-12-10-2025/event/1B006306AB543B1A
16d0ZbSepG7U44m,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-12T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-12T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-11-2025/event/3900633096D9556E
Z7r9jZ1A7Qevf,Lorie Line,Lorie Line,JAMF Theatre,Eau Claire,2025-12-12T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7Qevf
16d0ZbSepG7MPbj,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-13T03:00:00Z,2025-09-25T21:55:41Z,2025-10-09T17:00:00Z,2025-12-13T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-12-2025/event/3900633096DE561C
vv1AeZkupGkdQOy1i,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-13T01:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-12T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-12-2025/event/02006356DA8392AC
16d0ZbSepG7y4_N,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-14T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-14T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-13-2025/event/3900633096E55663
16d0ZbSepG7zP__,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-14T00:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-14T00:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-13-2025/event/3900633096E25659
vv17bZbSGkYjdMIP,KPR Big Band Christmas,Kpr's Big Band Christmas 2025,Liberty Hall,Lawrence,2025-12-14T02:00:00Z,2025-10-11T14:00:00Z,2025-10-07T14:00:00Z,2025-10-11T13:59:00Z,https://www.ticketmaster.com/kprs-big-band-christmas-2025-lawrence-kansas-12-13-2025/event/0600633C1C0F7A25
vv1AeZkG7GkeRDeFm,A Rocky Mountain Christmas,Rocky Mountain Christmas Starring Jim Curry,Penn's Peak,Jim Thorpe,2025-12-14T01:00:00Z,2025-08-08T14:00:00Z,,,https://www.ticketmaster.com/rocky-mountain-christmas-starring-jim-curry-jim-thorpe-pennsylvania-12-13-2025/event/02006304AFEC222E
vvG1bZbRSjdgOg,Christmas with the King,Christmas with the King,Ralph Engelstad Arena Thief River Falls,Thief River Falls,2025-12-14T01:00:00Z,2025-08-08T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-the-king-thief-river-falls-minnesota-12-13-2025/event/060062FCDC0F5835
16d0ZbSepG7BP_E,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-15T00:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-15T00:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-14-2025/event/3900633096EA5667
16d0ZbSepG7yg_P,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-14T21:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-14T21:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-14-2025/event/3900633096E75665
vv1AeZkupGkdQ-_1w,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-14T21:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-14T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-14-2025/event/02006356DA8592B2
vv1AeZkupGkdQ-a1m,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-15T00:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-14T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-14-2025/event/02006356DA8492AE
vvG1YZbSEaj0SF,A Merry-achi Christmas,A Merry-achi Christmas,Majestic Theatre Dallas,Dallas,2025-12-15T01:00:00Z,2025-09-26T15:00:00Z,,,https://www.ticketmaster.com/a-merryachi-christmas-dallas-texas-12-14-2025/event/0C006339C9724CC8
vvG1fZbmJlheYi,A Carpenters Christmas,A Carpenters Christmas,E.J. Thomas Hall - The University of Akron,Akron,2025-12-14T21:00:00Z,2025-08-08T14:00:00Z,2025-07-25T14:00:00Z,2025-08-08T02:00:00Z,https://www.ticketmaster.com/a-carpenters-christmas-akron-ohio-12-14-2025/event/050062E9AB6C2C2C
16d0ZbSepG7DP_i,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-17T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-17T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-16-2025/event/3900633096EE566C
16d0ZbSepG7H4_Y,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-18T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-18T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-17-2025/event/3900633096F15670
16d0ZbSepG7Hg_V,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-19T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-19T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-18-2025/event/3900633096F35674
Z7r9jZ1A7QFAE,Lorie Line,Lorie Line,Paramount Center for the Arts - MN,Saint Cloud,2025-12-19T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7QFAE
16d0ZbSepG7Wg_z,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-20T03:00:00Z,2025-09-25T21:55:45Z,2025-10-09T17:00:00Z,2025-12-20T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-19-2025/event/3900633096F75678
vv1AeZkupGkdQ-y1W,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-20T01:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-19T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-19-2025/event/02006356DA8792BD
vvG1fZbREVd9W6,The Oak Ridge Boys Christmas Show,Hometown Jams: The Oak Ridge Boys *Christmas Show*,Canton Palace Theater,Canton,2025-12-20T00:15:00Z,2025-08-01T14:00:00Z,2025-07-30T14:00:00Z,2025-08-01T13:00:00Z,https://www.ticketmaster.com/hometown-jams-the-oak-ridge-boys-canton-ohio-12-19-2025/event/050062F9F40D7F47
16d0ZbSepG7TAQu,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-21T00:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-21T00:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-20-2025/event/3900633096FC568D
16d0ZbSepG7TPjy,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-21T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-21T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-20-2025/event/3900633096FE5739
vv17jZbgGkDdZ6FV,Waylan St. Palan & The Magic Elves,Waylan St. Palan & The Magic Elves,High Noon Saloon,Madison,2025-12-21T02:00:00Z,2025-11-03T16:00:00Z,,,https://www.ticketmaster.com/waylan-st-palan-the-magic-elves-madison-wisconsin-12-20-2025/event/0700635EC3007234
vv1AeZkupGkdQxa5G,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-21T00:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-20T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-20-2025/event/02006356DA8892CC
vv1AeZkupGkdQxt5E,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-20T21:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-20T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-20-2025/event/02006356DA8A92E7
11C8vNGajd4gvG,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-22T00:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-22T00:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-21-2025/event/390063309703575B
15d0ZbSe9Z4q8,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-21T21:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-21T21:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-21-2025/event/3900633097015750
1A_ZkGtGkdhk0Zu,Shana Bousard & Brian Runbeck,'Tis the Season with Shana Bousard and Brian Runbeck,ASU Kerr,Scottsdale,2025-12-21T21:00:00Z,2025-09-09T23:00:00Z,,,https://www.ticketmaster.com/tis-the-season-with-shana-bousard-scottsdale-arizona-12-21-2025/event/19006329DB1A400D
vv17bZbwGkR240cH,An Andy and Bing Christmas,An Andy and Bing Christmas,Ames Center,Burnsville,2025-12-21T20:00:00Z,2025-09-15T15:00:00Z,2025-09-14T15:00:00Z,2025-09-15T03:00:00Z,https://www.ticketmaster.com/an-andy-and-bing-christmas-burnsville-minnesota-12-21-2025/event/0600632BCF564B7C
vv1AeZkupGkdQNaGx,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-21T21:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-21T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-21-2025/event/02006356DA8C9322
vv1AeZkupGkdQxyGZ,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-22T00:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-21T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-21-2025/event/02006356DA8B9300
vv1AeZkupGkdQNtGS,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-23T01:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-22T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-22-2025/event/02006356DA8E9333
vvG1VZblwLDv06,Celtic Angels Christmas,Celtic Angels Christmas,Wells Hall at The Parker,Ft Lauderdale,2025-12-23T00:30:00Z,2025-06-05T14:00:00Z,2025-11-28T15:00:00Z,2025-12-22T03:00:00Z,https://www.ticketmaster.com/celtic-angels-christmas-ft-lauderdale-florida-12-22-2025/event/0D0062BC9FEC1907
16yZkGYPYZA5kF6F,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-24T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-24T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-23-2025/event/39006330970A5767
vv17bZbYGkwx3-H4,A Carpenters Christmas,A Carpenters Christmas,Ames Center,Burnsville,2025-12-24T02:00:00Z,2025-08-16T15:00:00Z,2025-08-14T15:00:00Z,2025-08-16T03:00:00Z,https://www.ticketmaster.com/a-carpenters-christmas-burnsville-minnesota-12-23-2025/event/0600630CA24A1F15
vv1AeZkupGkdQNyGU,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-24T01:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-23T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-23-2025/event/02006356DA8F9336
16yZkGYPYZA8kF6u,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-25T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-25T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-24-2025/event/39006330970F576C
vv1AeZkupGkdQ0_Gy,Christmas In Concert,Christmas In Concert,Music Box at the Borgata,Atlantic City,2025-12-24T19:00:00Z,2025-10-24T16:00:00Z,2025-10-24T16:00:00Z,2025-12-24T04:59:00Z,https://www.ticketmaster.com/christmas-in-concert-atlantic-city-new-jersey-12-24-2025/event/02006356DA919339
1ayZkGYPso9ZeG8,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-26T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-26T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-25-2025/event/39006330971457BF
11C8vNGajpp7vu,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-27T00:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-27T00:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-26-2025/event/390063309716584C
15d0ZbSe9kA-3,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-27T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-27T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-26-2025/event/3900633097185852
11C8vNGajOp6vu,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-28T03:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-28T03:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-27-2025/event/390063309720587C
16yZkGYPsZACkak5,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-28T00:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-28T00:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-27-2025/event/39006330971D585A
11C8vNGajxp6v2,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-28T21:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-28T21:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-28-2025/event/390063309722587E
15d0ZbSe9aAxe,"Jingle Bell Rock – Reno, NV","Jingle Bell Rock – Reno, NV",Eldorado Showroom at Eldorado Casino Reno,Reno,2025-12-29T00:00:00Z,2025-09-19T17:00:00Z,2025-10-09T17:00:00Z,2025-12-29T00:00:00Z,https://www.ticketmaster.com/jingle-bell-rock-reno-nv-reno-nevada-12-28-2025/event/3900633097245882
vvG1iZbEQMUxJw,A Merry-achi Christmas,A Merry-achi Christmas,Cerritos Center for the Performing Arts,Cerritos,2025-12-06T03:00:00Z,2025-04-04T17:00:00Z,2025-11-28T18:00:00Z,2025-12-06T04:00:00Z,https://www.ticketmaster.com/a-merryachi-christmas-cerritos-california-12-05-2025/event/0B006276B7DA29B2
1A9ZkupGkdWF5fv,Christmas Show,Jass Meagher's Mariah Christmas,Primm Event Center,Primm,2025-12-07T04:00:00Z,2025-10-23T02:00:00Z,,,https://www.ticketmaster.com/jass-meaghers-mariah-christmas-primm-nevada-12-06-2025/event/17006356FD20B501
vvG1iZbEQMMeEk,A Merry-achi Christmas,A Merry-achi Christmas,Cerritos Center for the Performing Arts,Cerritos,2025-12-07T03:00:00Z,2025-04-04T17:00:00Z,2025-11-28T18:00:00Z,2025-12-07T04:00:00Z,https://www.ticketmaster.com/a-merryachi-christmas-cerritos-california-12-06-2025/event/0B006276B7DC29C6
vvG1iZbEQMMwE2,A Merry-achi Christmas,A Merry-achi Christmas,Cerritos Center for the Performing Arts,Cerritos,2025-12-07T22:00:00Z,2025-04-04T17:00:00Z,2025-11-28T18:00:00Z,2025-12-07T23:00:00Z,https://www.ticketmaster.com/a-merryachi-christmas-cerritos-california-12-07-2025/event/0B006276B7DF29CF
vvG1IZbi3rHemB,Cool Yule,Modern Men presents Cool Yule,Plaza Theatre,Palm Springs,2025-12-14T03:00:00Z,2025-06-27T17:00:00Z,2025-06-25T17:00:00Z,2025-06-27T05:00:00Z,https://www.ticketmaster.com/modern-men-presents-cool-yule-palm-springs-california-12-13-2025/event/0A0062C49EF02BBA
vvG1IZbi3rHwmW,Cool Yule,Modern Men presents Cool Yule,Plaza Theatre,Palm Springs,2025-12-14T23:00:00Z,2025-06-27T17:00:00Z,2025-06-25T17:00:00Z,2025-06-27T05:00:00Z,https://www.ticketmaster.com/modern-men-presents-cool-yule-palm-springs-california-12-14-2025/event/0A0062C49EF32BBD
1A9ZkupGkdXil4W,Christmas Show,Mele Kalikimaka a Hawaiian Christmas show,Primm Event Center,Primm,2025-12-21T04:00:00Z,2025-10-23T02:00:00Z,,,https://www.ticketmaster.com/mele-kalikimaka-a-hawaiian-christmas-show-primm-nevada-12-20-2025/event/17006356FEB2B57D
G5eVZb3cBovL6,Billy Joel,Billy Joel & Sting,Bank of America Stadium,Charlotte,2026-07-03T23:00:00Z,2024-10-04T13:00:00Z,,,https://www.ticketmaster.com/billy-joel-sting-charlotte-north-carolina-07-03-2026/event/2D00612B7A4417C7
k7vGFbK3iS0VE,Billy Joel,Billy Joel & Sting,JMA Wireless Dome ,Syracuse,2025-04-12T00:00:00Z,2024-10-04T13:00:00Z,,,https://www.ticketmaster.com/billy-joel-sting-syracuse-new-york-04-11-2025/event/00006134ACCE4D27
