id,change,artist,event,venue,city,event_time,public_start,presale_start,presale_end,url
rZ7HnEZ1Af_PuS,CHANGED:presale_end,Wheel,Wheel with special guests,Brick By Brick,San Diego,2026-03-08T03:30:00Z,2025-11-07T18:00:00Z,,,https://www.ticketweb.com/event/wheel-with-special-guests-brick-by-brick-tickets/14665373
rZ7HnEZ1Af_N4S,CHANGED:artist,,"WHEEL, Sound and Shape",Whisky A Go Go,West Hollywood,2026-03-09T01:00:00Z,2025-11-07T18:00:00Z,,,https://www.ticketweb.com/event/wheel-sound-and-shape-whisky-a-go-go-tickets/14663573
rZ7HnEZ1Af_N4S,CHANGED:presale_start,,"WHEEL, Sound and Shape",Whisky A Go Go,West Hollywood,2026-03-09T01:00:00Z,2025-11-07T18:00:00Z,,,https://www.ticketweb.com/event/wheel-sound-and-shape-whisky-a-go-go-tickets/14663573
rZ7HnEZ1Af_N4S,CHANGED:presale_end,,"WHEEL, Sound and Shape",Whisky A Go Go,West Hollywood,2026-03-09T01:00:00Z,2025-11-07T18:00:00Z,,,https://www.ticketweb.com/event/wheel-sound-and-shape-whisky-a-go-go-tickets/14663573
rZ7HnEZ1AKP4a0,CHANGED:presale_start,The Strumbellas,THE STRUMBELLAS: Into Dust Tour w/ Hotel Fiction,The Crocodile,Seattle,2026-03-11T03:00:00Z,2025-08-20T17:00:00Z,,,https://www.ticketweb.com/event/the-strumbellas-into-dust-tour-the-crocodile-tickets/13955264
rZ7HnEZ1AKP4a0,CHANGED:presale_end,The Strumbellas,THE STRUMBELLAS: Into Dust Tour w/ Hotel Fiction,The Crocodile,Seattle,2026-03-11T03:00:00Z,2025-08-20T17:00:00Z,,,https://www.ticketweb.com/event/the-strumbellas-into-dust-tour-the-crocodile-tickets/13955264
rZ7HnEZ1AffJ4d,CHANGED:presale_start,Wheatus,"Wheatus, Matt Waters",The Southgate House Revival - Sanctuary,Newport,2026-03-10T23:30:00Z,2025-10-10T14:00:00Z,,,https://www.ticketweb.com/event/wheatus-matt-waters-the-southgate-house-revival-tickets/14526543
rZ7HnEZ1AffJ4d,CHANGED:presale_end,Wheatus,"Wheatus, Matt Waters",The Southgate House Revival - Sanctuary,Newport,2026-03-10T23:30:00Z,2025-10-10T14:00:00Z,,,https://www.ticketweb.com/event/wheatus-matt-waters-the-southgate-house-revival-tickets/14526543
rZ7HnEZ1AffJpK,CHANGED:presale_start,Traitrs,TRAITRS with Special Guests,Lee's Palace,Toronto,2026-03-14T01:00:00Z,2025-11-14T18:00:00Z,,,https://www.ticketweb.ca/event/traitrs-with-special-guests-lees-palace-tickets/14526593
rZ7HnEZ1AffJpK,CHANGED:presale_end,Traitrs,TRAITRS with Special Guests,Lee's Palace,Toronto,2026-03-14T01:00:00Z,2025-11-14T18:00:00Z,,,https://www.ticketweb.ca/event/traitrs-with-special-guests-lees-palace-tickets/14526593
rZ7HnEZ1Af4ZOS,CHANGED:artist,,"Ivytide, Juventud",Rainbow Bistro,Ottawa,2026-03-15T00:30:00Z,2025-09-08T20:00:00Z,,,https://www.ticketweb.ca/event/ivytide-juventud-rainbow-bistro-tickets/14540833
rZ7HnEZ1Af4ZOS,CHANGED:presale_start,,"Ivytide, Juventud",Rainbow Bistro,Ottawa,2026-03-15T00:30:00Z,2025-09-08T20:00:00Z,,,https://www.ticketweb.ca/event/ivytide-juventud-rainbow-bistro-tickets/14540833
rZ7HnEZ1Af4ZOS,CHANGED:presale_end,,"Ivytide, Juventud",Rainbow Bistro,Ottawa,2026-03-15T00:30:00Z,2025-09-08T20:00:00Z,,,https://www.ticketweb.ca/event/ivytide-juventud-rainbow-bistro-tickets/14540833
rZ7HnEZ1AfQ7GK,CHANGED:presale_start,The Queers,"The Queers, Vallencourt",The Sanctuary Detroit,Hamtramck,2026-03-17T22:00:00Z,2025-11-17T17:00:00Z,,,https://www.ticketweb.com/event/the-queers-vallencourt-the-sanctuary-detroit-tickets/14684313
rZ7HnEZ1AfQ7GK,CHANGED:presale_end,The Queers,"The Queers, Vallencourt",The Sanctuary Detroit,Hamtramck,2026-03-17T22:00:00Z,2025-11-17T17:00:00Z,,,https://www.ticketweb.com/event/the-queers-vallencourt-the-sanctuary-detroit-tickets/14684313
rZ7HnEZ1AffOqd,CHANGED:presale_start,Zara Larsson,Zara Larsson: Midnight Sun Tour 2026,Majestic Theatre,Detroit,2026-03-17T23:00:00Z,2025-09-02T14:00:00Z,,,https://www.ticketweb.com/event/zara-larsson-midnight-sun-tour-majestic-theatre-tickets/14520743
rZ7HnEZ1AffOqd,CHANGED:presale_end,Zara Larsson,Zara Larsson: Midnight Sun Tour 2026,Majestic Theatre,Detroit,2026-03-17T23:00:00Z,2025-09-02T14:00:00Z,,,https://www.ticketweb.com/event/zara-larsson-midnight-sun-tour-majestic-theatre-tickets/14520743
rZ7HnEZ1Af4SPd,CHANGED:artist,,Evan Horner - It’s A Long Road Tour,Majestic Theatre,Detroit,2026-03-19T23:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketweb.com/event/evan-horner-its-majestic-theatre-tickets/14573943
rZ7HnEZ1Af4SPd,CHANGED:presale_start,,Evan Horner - It’s A Long Road Tour,Majestic Theatre,Detroit,2026-03-19T23:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketweb.com/event/evan-horner-its-majestic-theatre-tickets/14573943
rZ7HnEZ1Af4SPd,CHANGED:presale_end,,Evan Horner - It’s A Long Road Tour,Majestic Theatre,Detroit,2026-03-19T23:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketweb.com/event/evan-horner-its-majestic-theatre-tickets/14573943
rZ7HnEZ1AfbdAK,CHANGED:presale_start,"Dream, Ivory","Dream, Ivory - At Zero Tour, Rew",The WISE Hall,Vancouver,2026-03-25T03:00:00Z,2025-10-15T17:00:00Z,,,https://www.ticketweb.ca/event/dream-ivory-at-the-wise-hall-tickets/14603153
rZ7HnEZ1AfbdAK,CHANGED:presale_end,"Dream, Ivory","Dream, Ivory - At Zero Tour, Rew",The WISE Hall,Vancouver,2026-03-25T03:00:00Z,2025-10-15T17:00:00Z,,,https://www.ticketweb.ca/event/dream-ivory-at-the-wise-hall-tickets/14603153
rZ7HnEZ1Af4a_N,CHANGED:presale_start,mclusky,"Mclusky, Ekko Astral",The Crocodile,Seattle,2026-03-27T03:00:00Z,2025-09-12T17:00:00Z,,,https://www.ticketweb.com/event/mclusky-ekko-astral-the-crocodile-tickets/14549663
rZ7HnEZ1Af4a_N,CHANGED:presale_end,mclusky,"Mclusky, Ekko Astral",The Crocodile,Seattle,2026-03-27T03:00:00Z,2025-09-12T17:00:00Z,,,https://www.ticketweb.com/event/mclusky-ekko-astral-the-crocodile-tickets/14549663
rZ7HnEZ1Afb9uN,CHANGED:presale_start,Landon Conrath,Landon Conrath,Off Broadway,Saint Louis,2026-04-02T01:00:00Z,2025-10-16T15:00:00Z,,,https://www.ticketweb.com/event/landon-conrath-off-broadway-tickets/14617363
rZ7HnEZ1Afb9uN,CHANGED:presale_end,Landon Conrath,Landon Conrath,Off Broadway,Saint Louis,2026-04-02T01:00:00Z,2025-10-16T15:00:00Z,,,https://www.ticketweb.com/event/landon-conrath-off-broadway-tickets/14617363
rZ7HnEZ1AfQdvd,CHANGED:artist,,Moe's Alley Presents: César Rosas (of Los Lobos) & Los Survivors,Moe's Alley,Santa Cruz,2026-04-05T03:00:00Z,2025-11-11T18:00:00Z,,,https://www.ticketweb.com/event/moes-alley-presents-csar-rosas-moes-alley-tickets/14683043
rZ7HnEZ1AfQdvd,CHANGED:presale_start,,Moe's Alley Presents: César Rosas (of Los Lobos) & Los Survivors,Moe's Alley,Santa Cruz,2026-04-05T03:00:00Z,2025-11-11T18:00:00Z,,,https://www.ticketweb.com/event/moes-alley-presents-csar-rosas-moes-alley-tickets/14683043
rZ7HnEZ1AfQdvd,CHANGED:presale_end,,Moe's Alley Presents: César Rosas (of Los Lobos) & Los Survivors,Moe's Alley,Santa Cruz,2026-04-05T03:00:00Z,2025-11-11T18:00:00Z,,,https://www.ticketweb.com/event/moes-alley-presents-csar-rosas-moes-alley-tickets/14683043
rZ7HnEZ1AffpvS,CHANGED:presale_start,Zara Larsson,Zara Larsson: Midnight Sun Tour 2026,Marathon Music Works,Nashville,2026-04-05T01:00:00Z,2025-09-03T15:00:00Z,,,https://www.ticketweb.com/event/zara-larsson-midnight-sun-tour-marathon-music-works-tickets/14516073
rZ7HnEZ1AffpvS,CHANGED:presale_end,Zara Larsson,Zara Larsson: Midnight Sun Tour 2026,Marathon Music Works,Nashville,2026-04-05T01:00:00Z,2025-09-03T15:00:00Z,,,https://www.ticketweb.com/event/zara-larsson-midnight-sun-tour-marathon-music-works-tickets/14516073
rZ7HnEZ1Afb-oK,CHANGED:presale_start,The Wedding Present,The Wedding Present: Seamonsters 35th Anniversary Tour,Grog Shop,Cleveland Heights,2026-04-13T00:00:00Z,2025-10-28T14:00:00Z,,,https://www.ticketweb.com/event/the-wedding-present-seamonsters-35th-grog-shop-tickets/14621453
rZ7HnEZ1Afb-oK,CHANGED:presale_end,The Wedding Present,The Wedding Present: Seamonsters 35th Anniversary Tour,Grog Shop,Cleveland Heights,2026-04-13T00:00:00Z,2025-10-28T14:00:00Z,,,https://www.ticketweb.com/event/the-wedding-present-seamonsters-35th-grog-shop-tickets/14621453
rZ7HnEZ1Afb_Jd,CHANGED:presale_start,Glenn Hughes,GLENN HUGHES with Enuff Z'nuff and Dead Groove,Ferg's Concert Pavilion,St. Petersburg,2026-04-23T23:00:00Z,2025-10-16T13:00:00Z,,,https://www.ticketweb.com/event/glenn-hughes-with-enuff-znuff-fergs-concert-pavilion-tickets/14619983
rZ7HnEZ1Afb_Jd,CHANGED:presale_end,Glenn Hughes,GLENN HUGHES with Enuff Z'nuff and Dead Groove,Ferg's Concert Pavilion,St. Petersburg,2026-04-23T23:00:00Z,2025-10-16T13:00:00Z,,,https://www.ticketweb.com/event/glenn-hughes-with-enuff-znuff-fergs-concert-pavilion-tickets/14619983
rZ7HnEZ1AfQ6bS,CHANGED:presale_start,Enuff Znuff,"ENUFF Z’NUFF, Ghost of ‘88",The 44 Sports Grill and Nightlife,Glendale,2026-05-06T02:00:00Z,2025-11-12T05:20:00Z,,,https://www.ticketweb.com/event/enuff-znuff-ghost-of-88-the-44-sports-grill-and-tickets/14687633
rZ7HnEZ1AfQ6bS,CHANGED:presale_end,Enuff Znuff,"ENUFF Z’NUFF, Ghost of ‘88",The 44 Sports Grill and Nightlife,Glendale,2026-05-06T02:00:00Z,2025-11-12T05:20:00Z,,,https://www.ticketweb.com/event/enuff-znuff-ghost-of-88-the-44-sports-grill-and-tickets/14687633
rZ7HnEZ1AfQ77N,CHANGED:artist,,Leer/ Fever/ Secret Society/ Lich Gawd/ Armed and Dangerous,Neck of the Woods,San Francisco,2025-12-07T03:30:00Z,2025-11-11T18:20:00Z,,,https://www.ticketweb.com/event/leer-fever-secret-society-lich-neck-of-the-woods-tickets/14684123
rZ7HnEZ1AfQ77N,CHANGED:presale_start,,Leer/ Fever/ Secret Society/ Lich Gawd/ Armed and Dangerous,Neck of the Woods,San Francisco,2025-12-07T03:30:00Z,2025-11-11T18:20:00Z,,,https://www.ticketweb.com/event/leer-fever-secret-society-lich-neck-of-the-woods-tickets/14684123
rZ7HnEZ1AfQ77N,CHANGED:presale_end,,Leer/ Fever/ Secret Society/ Lich Gawd/ Armed and Dangerous,Neck of the Woods,San Francisco,2025-12-07T03:30:00Z,2025-11-11T18:20:00Z,,,https://www.ticketweb.com/event/leer-fever-secret-society-lich-neck-of-the-woods-tickets/14684123
rZ7HnEZ1Af_pvS,CHANGED:artist,,"EKG, Super Devil, Supreme Mystic, Kinzie Sikz, Sea Hag, Stacked Deck",The Sanctuary Detroit,Hamtramck,2025-12-06T23:00:00Z,2025-10-30T16:00:00Z,,,https://www.ticketweb.com/event/ekg-super-devil-supreme-mystic-the-sanctuary-detroit-tickets/14656073
rZ7HnEZ1Af_pvS,CHANGED:presale_start,,"EKG, Super Devil, Supreme Mystic, Kinzie Sikz, Sea Hag, Stacked Deck",The Sanctuary Detroit,Hamtramck,2025-12-06T23:00:00Z,2025-10-30T16:00:00Z,,,https://www.ticketweb.com/event/ekg-super-devil-supreme-mystic-the-sanctuary-detroit-tickets/14656073
rZ7HnEZ1Af_pvS,CHANGED:presale_end,,"EKG, Super Devil, Supreme Mystic, Kinzie Sikz, Sea Hag, Stacked Deck",The Sanctuary Detroit,Hamtramck,2025-12-06T23:00:00Z,2025-10-30T16:00:00Z,,,https://www.ticketweb.com/event/ekg-super-devil-supreme-mystic-the-sanctuary-detroit-tickets/14656073
rZ7HnEZ1AfQf0N,CHANGED:artist,,"Vicious Dreams - 10 Year Anniversary Show with RMBLR, Petty Thefts, Mercy Mercy, Sick Dogs, and Double Bubble",Will's Pub,Orlando,2025-12-13T00:00:00Z,2025-11-14T20:00:00Z,,,https://www.ticketweb.com/event/vicious-dreams-10-wills-pub-tickets/14694923
rZ7HnEZ1AfQf0N,CHANGED:presale_start,,"Vicious Dreams - 10 Year Anniversary Show with RMBLR, Petty Thefts, Mercy Mercy, Sick Dogs, and Double Bubble",Will's Pub,Orlando,2025-12-13T00:00:00Z,2025-11-14T20:00:00Z,,,https://www.ticketweb.com/event/vicious-dreams-10-wills-pub-tickets/14694923
rZ7HnEZ1AfQf0N,CHANGED:presale_end,,"Vicious Dreams - 10 Year Anniversary Show with RMBLR, Petty Thefts, Mercy Mercy, Sick Dogs, and Double Bubble",Will's Pub,Orlando,2025-12-13T00:00:00Z,2025-11-14T20:00:00Z,,,https://www.ticketweb.com/event/vicious-dreams-10-wills-pub-tickets/14694923
rZ7HnEZ1AK-Aef,CHANGED:artist,,"The  Atomic Punks - Van Halen Tribute, Brett Ellis Band, The Valentine Saints, Slaughtered, Atomik Tangerine, Threat Level Midnight",Whisky A Go Go,West Hollywood,2025-12-21T02:00:00Z,2025-06-26T17:00:00Z,,,https://www.ticketweb.com/event/the-atomic-punks-whisky-a-go-go-tickets/13845094
rZ7HnEZ1AK-Aef,CHANGED:presale_start,,"The  Atomic Punks - Van Halen Tribute, Brett Ellis Band, The Valentine Saints, Slaughtered, Atomik Tangerine, Threat Level Midnight",Whisky A Go Go,West Hollywood,2025-12-21T02:00:00Z,2025-06-26T17:00:00Z,,,https://www.ticketweb.com/event/the-atomic-punks-whisky-a-go-go-tickets/13845094
rZ7HnEZ1AK-Aef,CHANGED:presale_end,,"The  Atomic Punks - Van Halen Tribute, Brett Ellis Band, The Valentine Saints, Slaughtered, Atomik Tangerine, Threat Level Midnight",Whisky A Go Go,West Hollywood,2025-12-21T02:00:00Z,2025-06-26T17:00:00Z,,,https://www.ticketweb.com/event/the-atomic-punks-whisky-a-go-go-tickets/13845094
rZ7HnEZ1AKPpP0,CHANGED:presale_start,Faster Pussycat,"Faster Pussycat, Blaze Francisco, Florida, Puttin'OnTheFoil, Essex, NaughtyLimes",Whisky A Go Go,West Hollywood,2025-12-31T02:00:00Z,2025-08-17T16:00:00Z,,,https://www.ticketweb.com/event/-blaze-francisco-florida-puttinonthefoil-whisky-a-go-go-tickets/13956964
rZ7HnEZ1AKPpP0,CHANGED:presale_end,Faster Pussycat,"Faster Pussycat, Blaze Francisco, Florida, Puttin'OnTheFoil, Essex, NaughtyLimes",Whisky A Go Go,West Hollywood,2025-12-31T02:00:00Z,2025-08-17T16:00:00Z,,,https://www.ticketweb.com/event/-blaze-francisco-florida-puttinonthefoil-whisky-a-go-go-tickets/13956964
rZ7HnEZ1AfQauS,CHANGED:artist,,SchwabFest 2026  -  January 23rd and 24th,Madison Live (734),Covington ,2026-01-24T00:30:00Z,2025-11-12T17:20:00Z,,,https://www.ticketweb.com/event/schwabfest-2026-madison-live-734-tickets/14689373
rZ7HnEZ1AfQauS,CHANGED:presale_start,,SchwabFest 2026  -  January 23rd and 24th,Madison Live (734),Covington ,2026-01-24T00:30:00Z,2025-11-12T17:20:00Z,,,https://www.ticketweb.com/event/schwabfest-2026-madison-live-734-tickets/14689373
rZ7HnEZ1AfQauS,CHANGED:presale_end,,SchwabFest 2026  -  January 23rd and 24th,Madison Live (734),Covington ,2026-01-24T00:30:00Z,2025-11-12T17:20:00Z,,,https://www.ticketweb.com/event/schwabfest-2026-madison-live-734-tickets/14689373
rZ7HnEZ1Afbsjd,CHANGED:artist,,"Corvin's Breed, Rhizaria, Decent News, & Fate of the Damned",Fete Music Hall,Providence,2025-11-22T00:30:00Z,2025-10-20T15:00:00Z,,,https://www.ticketweb.com/event/corvins-breed-rhizaria-decent-news-fete-music-hall-tickets/14631703
rZ7HnEZ1Afbsjd,CHANGED:presale_start,,"Corvin's Breed, Rhizaria, Decent News, & Fate of the Damned",Fete Music Hall,Providence,2025-11-22T00:30:00Z,2025-10-20T15:00:00Z,,,https://www.ticketweb.com/event/corvins-breed-rhizaria-decent-news-fete-music-hall-tickets/14631703
rZ7HnEZ1Afbsjd,CHANGED:presale_end,,"Corvin's Breed, Rhizaria, Decent News, & Fate of the Damned",Fete Music Hall,Providence,2025-11-22T00:30:00Z,2025-10-20T15:00:00Z,,,https://www.ticketweb.com/event/corvins-breed-rhizaria-decent-news-fete-music-hall-tickets/14631703
rZ7HnEZ1Afb9vK,CHANGED:presale_start,Blackened,MALORT FEST,Nellie's Gastropub & ConcertHub,Palatine,2025-12-14T00:00:00Z,2025-10-11T23:05:00Z,,,https://www.ticketweb.com/event/malort-fest-nellies-gastropub-concerthub-tickets/14617053
rZ7HnEZ1Afb9vK,CHANGED:presale_end,Blackened,MALORT FEST,Nellie's Gastropub & ConcertHub,Palatine,2025-12-14T00:00:00Z,2025-10-11T23:05:00Z,,,https://www.ticketweb.com/event/malort-fest-nellies-gastropub-concerthub-tickets/14617053
rZ7HnEZ1Af_kQd,CHANGED:presale_start,Fartbarf,"Fartbarf, ACxDC, Bloodstains, SKULLCRACK  , Machinekit",Garden Amphitheatre,Garden Grove,2026-01-25T02:00:00Z,2025-10-27T16:40:00Z,,,https://www.ticketweb.com/event/fartbarf-acxdc-bloodstains-skullcrack-garden-amphitheatre-tickets/14646683
rZ7HnEZ1Af_kQd,CHANGED:presale_end,Fartbarf,"Fartbarf, ACxDC, Bloodstains, SKULLCRACK  , Machinekit",Garden Amphitheatre,Garden Grove,2026-01-25T02:00:00Z,2025-10-27T16:40:00Z,,,https://www.ticketweb.com/event/fartbarf-acxdc-bloodstains-skullcrack-garden-amphitheatre-tickets/14646683
rZ7HnEZ1Af4-3K,CHANGED:presale_start,Lynch Mob,Reconditioned Media presents the Mr. Scary Mini Tour Rock-N-Com 2026 live at Fete Music Hall!,Fete Music Hall,Providence,2026-02-28T23:30:00Z,2025-09-15T14:00:00Z,,,https://www.ticketweb.com/event/reconditioned-media-presents-the-mr-fete-music-hall-tickets/14561493
rZ7HnEZ1Af4-3K,CHANGED:presale_end,Lynch Mob,Reconditioned Media presents the Mr. Scary Mini Tour Rock-N-Com 2026 live at Fete Music Hall!,Fete Music Hall,Providence,2026-02-28T23:30:00Z,2025-09-15T14:00:00Z,,,https://www.ticketweb.com/event/reconditioned-media-presents-the-mr-fete-music-hall-tickets/14561493
rZ7HnEZ1AKx_oV,CHANGED:presale_start,Agent Orange,"Agent Orange, The Raskins, Hollywood Apocalypse, VFMS,  The Flunks,  Disorderly Conduct, Good Day, Paris On Fire",Whisky A Go Go,West Hollywood,2025-12-20T02:00:00Z,2025-07-26T17:00:00Z,,,https://www.ticketweb.com/event/agent-orange-the-raskins-hollywood-whisky-a-go-go-tickets/13899474
rZ7HnEZ1AKx_oV,CHANGED:presale_end,Agent Orange,"Agent Orange, The Raskins, Hollywood Apocalypse, VFMS,  The Flunks,  Disorderly Conduct, Good Day, Paris On Fire",Whisky A Go Go,West Hollywood,2025-12-20T02:00:00Z,2025-07-26T17:00:00Z,,,https://www.ticketweb.com/event/agent-orange-the-raskins-hollywood-whisky-a-go-go-tickets/13899474
rZ7HnEZ1Af47fS,CHANGED:presale_start,Flaw,"Flaw, Groundstate, Wasted Society",The Foundry,Cleveland,2025-11-19T23:00:00Z,2025-09-07T22:55:00Z,,,https://www.ticketweb.com/event/flaw-groundstate-wasted-society-the-foundry-tickets/14544533
rZ7HnEZ1Af47fS,CHANGED:presale_end,Flaw,"Flaw, Groundstate, Wasted Society",The Foundry,Cleveland,2025-11-19T23:00:00Z,2025-09-07T22:55:00Z,,,https://www.ticketweb.com/event/flaw-groundstate-wasted-society-the-foundry-tickets/14544533
rZ7HnEZ1AKPeo7,CHANGED:presale_start,Ma'am,Ma'am • Phil Spector's Gun • Certain Death • We Are All Human,Berlin,New York,2025-11-23T00:30:00Z,2025-08-08T21:10:00Z,,,https://www.ticketweb.com/event/maam-phil-spectors-gun-certain-berlin-tickets/13942444
rZ7HnEZ1AKPeo7,CHANGED:presale_end,Ma'am,Ma'am • Phil Spector's Gun • Certain Death • We Are All Human,Berlin,New York,2025-11-23T00:30:00Z,2025-08-08T21:10:00Z,,,https://www.ticketweb.com/event/maam-phil-spectors-gun-certain-berlin-tickets/13942444
rZ7HnEZ1AfC8PK,CHANGED:presale_start,Trapt,"Trapt w/ Without Fear, Incidental &  RevUnion",The 44 Sports Grill and Nightlife,Glendale,2025-11-23T03:00:00Z,2025-04-17T18:05:00Z,,,https://www.ticketweb.com/event/trapt-w-without-fear-incidental-the-44-sports-grill-and-tickets/14390953
rZ7HnEZ1AfC8PK,CHANGED:presale_end,Trapt,"Trapt w/ Without Fear, Incidental &  RevUnion",The 44 Sports Grill and Nightlife,Glendale,2025-11-23T03:00:00Z,2025-04-17T18:05:00Z,,,https://www.ticketweb.com/event/trapt-w-without-fear-incidental-the-44-sports-grill-and-tickets/14390953
rZ7HnEZ1AK0OoV,CHANGED:artist,,The Elovaters STARING AT THE SUN TOUR With Special Guests Kash'd Out and Coyote Island,Mr Smalls Theatre,Millvale,2025-12-06T00:00:00Z,2025-08-05T15:00:00Z,,,https://www.ticketweb.com/event/the-elovaters-kashd-out-coyote-mr-smalls-theatre-tickets/13920474
rZ7HnEZ1AK0OoV,CHANGED:presale_start,,The Elovaters STARING AT THE SUN TOUR With Special Guests Kash'd Out and Coyote Island,Mr Smalls Theatre,Millvale,2025-12-06T00:00:00Z,2025-08-05T15:00:00Z,,,https://www.ticketweb.com/event/the-elovaters-kashd-out-coyote-mr-smalls-theatre-tickets/13920474
rZ7HnEZ1AK0OoV,CHANGED:presale_end,,The Elovaters STARING AT THE SUN TOUR With Special Guests Kash'd Out and Coyote Island,Mr Smalls Theatre,Millvale,2025-12-06T00:00:00Z,2025-08-05T15:00:00Z,,,https://www.ticketweb.com/event/the-elovaters-kashd-out-coyote-mr-smalls-theatre-tickets/13920474
rZ7HnEZ1AffSqN,CHANGED:artist,,"Feral Minks, Highteens, Nick Earle",BOND|ST Event Centre,Oshawa,2025-12-06T00:00:00Z,2025-09-04T14:00:00Z,,,https://www.ticketweb.ca/event/feral-minks-highteens-nick-earle-bondst-event-centre-tickets/14533763
rZ7HnEZ1AffSqN,CHANGED:presale_start,,"Feral Minks, Highteens, Nick Earle",BOND|ST Event Centre,Oshawa,2025-12-06T00:00:00Z,2025-09-04T14:00:00Z,,,https://www.ticketweb.ca/event/feral-minks-highteens-nick-earle-bondst-event-centre-tickets/14533763
rZ7HnEZ1AffSqN,CHANGED:presale_end,,"Feral Minks, Highteens, Nick Earle",BOND|ST Event Centre,Oshawa,2025-12-06T00:00:00Z,2025-09-04T14:00:00Z,,,https://www.ticketweb.ca/event/feral-minks-highteens-nick-earle-bondst-event-centre-tickets/14533763
rZ7HnEZ1Afp8bS,CHANGED:artist,,"Moravian, Feeding Grizzlies, Custodians",The Loving Touch,Ferndale,2025-12-07T00:00:00Z,2025-09-29T18:00:00Z,,,https://www.ticketweb.com/event/moravian-feeding-grizzlies-custodians-the-loving-touch-tickets/14590633
rZ7HnEZ1Afp8bS,CHANGED:presale_start,,"Moravian, Feeding Grizzlies, Custodians",The Loving Touch,Ferndale,2025-12-07T00:00:00Z,2025-09-29T18:00:00Z,,,https://www.ticketweb.com/event/moravian-feeding-grizzlies-custodians-the-loving-touch-tickets/14590633
rZ7HnEZ1Afp8bS,CHANGED:presale_end,,"Moravian, Feeding Grizzlies, Custodians",The Loving Touch,Ferndale,2025-12-07T00:00:00Z,2025-09-29T18:00:00Z,,,https://www.ticketweb.com/event/moravian-feeding-grizzlies-custodians-the-loving-touch-tickets/14590633
rZ7HnEZ1Af_Mkd,CHANGED:artist,,"Chicken Happen w/ Choose Your Character, Bob Rok",Cubby Bear,Chicago,2025-12-13T00:30:00Z,2025-11-07T06:00:00Z,,,https://www.ticketweb.com/event/chicken-happen-w-choose-your-cubby-bear-tickets/14677183
rZ7HnEZ1Af_Mkd,CHANGED:presale_start,,"Chicken Happen w/ Choose Your Character, Bob Rok",Cubby Bear,Chicago,2025-12-13T00:30:00Z,2025-11-07T06:00:00Z,,,https://www.ticketweb.com/event/chicken-happen-w-choose-your-cubby-bear-tickets/14677183
rZ7HnEZ1Af_Mkd,CHANGED:presale_end,,"Chicken Happen w/ Choose Your Character, Bob Rok",Cubby Bear,Chicago,2025-12-13T00:30:00Z,2025-11-07T06:00:00Z,,,https://www.ticketweb.com/event/chicken-happen-w-choose-your-cubby-bear-tickets/14677183
rZ7HnEZ1AK-AF0,CHANGED:presale_start,Enuff Znuff,"Enuff Z'Nuff, Pretty Boy Floyd, Whiskey Dogz, Negative Space , Killing Tyranny, PuttinOnTheFoil, Burning Fieldz, Saints of Sinners",Whisky A Go Go,West Hollywood,2025-12-30T02:00:00Z,2025-06-27T17:00:00Z,,,https://www.ticketweb.com/event/enuff-znuff-pretty-boy-floyd-whisky-a-go-go-tickets/13845224
rZ7HnEZ1AK-AF0,CHANGED:presale_end,Enuff Znuff,"Enuff Z'Nuff, Pretty Boy Floyd, Whiskey Dogz, Negative Space , Killing Tyranny, PuttinOnTheFoil, Burning Fieldz, Saints of Sinners",Whisky A Go Go,West Hollywood,2025-12-30T02:00:00Z,2025-06-27T17:00:00Z,,,https://www.ticketweb.com/event/enuff-znuff-pretty-boy-floyd-whisky-a-go-go-tickets/13845224
rZ7HnEZ1Afb_kK,CHANGED:artist,,Our Name is Jonas (Weezer Tribute) + Funky Monks (Red Hot Chili Peppers Tribute),Joe's Live Rosemont,Rosemont,2025-12-27T02:00:00Z,2025-10-21T15:00:00Z,,,https://www.ticketweb.com/event/our-name-is-jonas-weezer-joes-live-rosemont-tickets/14619193
rZ7HnEZ1Afb_kK,CHANGED:presale_start,,Our Name is Jonas (Weezer Tribute) + Funky Monks (Red Hot Chili Peppers Tribute),Joe's Live Rosemont,Rosemont,2025-12-27T02:00:00Z,2025-10-21T15:00:00Z,,,https://www.ticketweb.com/event/our-name-is-jonas-weezer-joes-live-rosemont-tickets/14619193
rZ7HnEZ1Afb_kK,CHANGED:presale_end,,Our Name is Jonas (Weezer Tribute) + Funky Monks (Red Hot Chili Peppers Tribute),Joe's Live Rosemont,Rosemont,2025-12-27T02:00:00Z,2025-10-21T15:00:00Z,,,https://www.ticketweb.com/event/our-name-is-jonas-weezer-joes-live-rosemont-tickets/14619193
G5vzZb16bMV6q,CHANGED:presale_start,Childish Gambino,Childish Gambino - The New World Tour,Ball Arena,Denver,2026-09-09T02:00:00Z,2024-05-17T16:00:00Z,,,https://www.ticketmaster.com/childish-gambino-the-new-world-tour-denver-colorado-09-08-2026/event/1E0060A1D8DF41DD
G5vzZb16bMV6q,CHANGED:presale_end,Childish Gambino,Childish Gambino - The New World Tour,Ball Arena,Denver,2026-09-09T02:00:00Z,2024-05-17T16:00:00Z,,,https://www.ticketmaster.com/childish-gambino-the-new-world-tour-denver-colorado-09-08-2026/event/1E0060A1D8DF41DD
